Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Dur	Nep	Ratio	Inter	startTime
3	1	3	0	1	3	1	1	1	2	2	4	4	2	2	0	1	1	4	0	0	4	1	4	2	500
0	1	0	0	0	3	1	1	1	2	2	5	5	5	5	0	1	1	0	0	0	4	0	0	0	513
3	2	2	0	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	465
4	3	2	0	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	510
4	2	0	0	3	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	615
4	3	1	0	1	1	2	1	1	2	1	0	3	0	0	5	5	5	5	0	0	2	0	0	0	525
2	2	0	0	2	3	2	0	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	540
3	2	0	0	2	3	2	1	1	2	0	2	1	0	1	0	0	3	0	0	0	1	0	0	0	630
3	2	0	0	1	3	2	0	1	0	2	2	1	0	1	0	0	3	0	0	0	0	0	0	0	700
4	3	1	0	0	2	2	0	1	1	2	1	0	0	0	5	5	5	5	0	0	2	0	0	0	550
1	1	0	0	2	1	1	1	1	2	0	5	5	4	5	1	1	1	2	0	0	0	0	0	0	475
4	2	0	0	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	405
3	2	1	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	1	2	1	422
2	3	3	0	1	3	0	0	0	2	2	3	3	1	2	4	3	3	3	0	0	3	1	1	0	490
4	2	1	0	0	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	465
2	2	0	0	2	1	1	1	1	1	0	1	3	1	2	4	3	5	0	0	0	0	0	0	0	480
4	3	1	0	0	2	1	0	1	2	2	2	1	0	0	4	3	5	5	0	0	4	0	0	0	445
0	3	2	0	1	2	1	0	1	2	1	5	5	4	5	2	1	2	3	0	0	2	1	2	0	530
4	2	1	0	1	2	2	1	1	2	0	1	0	0	0	4	5	5	5	0	0	2	1	2	2	475
2	1	0	0	1	3	1	0	1	2	0	2	2	1	2	4	4	4	5	0	0	3	0	0	0	476
1	1	0	0	1	3	1	0	1	2	0	3	1	1	2	0	3	4	0	0	0	4	0	0	0	505
3	3	1	0	0	2	1	0	1	1	2	3	4	3	1	4	4	4	0	0	0	2	0	0	0	485
3	3	1	0	0	2	1	1	1	2	1	3	4	3	1	4	4	4	0	0	0	3	0	0	0	500
3	3	0	0	2	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	555
4	2	1	0	0	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	450
1	2	0	0	0	2	1	0	1	2	0	5	4	4	3	4	4	3	1	0	0	4	0	0	0	490
2	1	3	0	1	2	0	0	0	2	0	1	4	1	1	5	5	5	4	0	0	3	0	0	0	400
2	2	3	0	1	3	2	1	1	2	0	1	4	3	2	4	3	3	4	0	0	2	0	0	0	540
2	2	3	0	1	3	2	0	1	0	2	1	4	3	2	4	3	3	4	0	0	1	0	0	0	576
4	2	1	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	440
1	3	0	0	1	1	1	1	1	2	1	0	0	0	0	5	5	5	4	0	0	4	1	4	3	470
1	3	0	0	2	1	1	0	1	1	2	0	0	0	0	5	5	5	4	0	0	2	0	0	0	470
4	2	1	0	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	450
2	3	1	0	1	2	2	1	1	2	1	4	4	4	3	2	2	2	3	0	0	2	0	0	0	540
2	3	1	0	0	2	2	0	1	1	2	4	4	4	3	2	2	2	3	0	0	2	1	1	1	540
4	1	2	0	0	0	1	0	1	1	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	525
3	2	3	0	1	3	2	1	1	2	0	1	0	0	1	0	0	2	3	0	0	3	1	0	1	440
1	4	0	0	2	0	1	0	1	0	0	5	4	3	4	2	3	2	3	0	0	3	0	0	0	410
4	3	0	0	2	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	495
4	3	0	0	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	692
1	2	0	0	2	2	2	0	1	1	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	510
0	0	0	0	2	1	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	1	0	0	0	568
0	1	0	0	1	2	0	1	0	2	0	5	5	5	5	0	1	1	0	0	0	0	1	1	4	550
2	2	1	0	0	1	1	1	1	2	0	5	5	4	5	4	3	3	4	0	0	0	0	0	0	570
1	1	0	0	1	3	1	0	1	2	0	5	4	4	5	1	1	1	2	0	0	4	0	0	0	543
4	3	0	0	1	1	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	380
2	2	0	0	2	3	1	1	1	2	0	5	4	3	3	2	2	2	0	0	0	4	0	0	0	445
1	3	1	0	0	2	1	1	0	2	1	5	4	3	3	0	1	3	0	0	0	1	0	0	0	626
1	3	1	0	0	2	1	0	1	1	2	5	4	3	3	0	1	3	0	0	0	2	0	0	0	525
1	1	0	0	0	0	0	0	1	2	1	5	5	5	5	4	3	2	0	0	0	3	0	0	0	470
2	2	1	0	1	3	2	1	1	2	0	3	2	0	2	3	2	2	4	0	0	2	0	0	0	505
3	3	1	0	1	2	2	1	1	2	1	1	2	0	1	2	4	4	5	0	0	2	0	0	0	480
3	3	1	0	1	2	2	0	1	1	2	1	2	0	1	2	4	4	5	0	0	1	0	0	0	615
4	3	0	0	2	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	505
1	3	0	0	1	2	1	1	1	2	2	4	4	3	2	4	4	3	4	0	0	2	0	0	0	435
1	3	0	0	1	2	1	0	1	2	2	4	4	3	2	4	4	3	4	0	0	2	1	3	2	506
4	3	0	0	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	415
4	1	3	0	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	470
3	2	3	0	1	3	1	1	1	2	0	2	1	0	1	2	2	2	3	0	0	2	0	0	0	530
0	3	1	0	0	3	1	0	1	1	2	5	5	5	5	0	0	0	0	0	0	1	0	0	0	490
1	3	3	0	1	3	1	1	1	2	2	1	1	0	1	1	5	5	1	0	0	1	0	0	0	510
1	3	3	0	1	3	1	0	1	2	2	1	1	0	1	1	5	5	1	0	0	1	0	0	0	515
4	1	0	0	1	0	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	555
3	2	1	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	420
4	3	2	0	1	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	1	0	0	445
2	3	2	0	1	3	1	1	1	2	1	4	4	1	1	1	3	2	4	0	0	4	0	0	0	370
2	3	2	0	1	3	1	0	1	1	2	4	4	1	1	1	3	2	4	0	0	0	0	0	0	415
4	2	0	0	2	3	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	2	1	3	2	420
4	2	0	0	2	2	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	480
2	3	0	0	1	2	1	1	1	2	1	4	3	3	3	2	1	2	3	0	0	3	0	0	0	465
2	3	0	0	1	2	1	0	1	1	2	4	3	3	3	2	1	2	3	0	0	1	0	0	0	525
4	2	0	0	2	1	1	0	1	1	0	1	0	0	0	5	5	5	5	0	0	0	0	0	0	630
2	3	1	0	0	1	1	1	1	2	1	1	3	1	1	3	5	4	4	0	0	2	0	0	0	540
4	3	0	0	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	510
3	3	0	0	0	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	450
3	3	0	0	0	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	515
4	1	3	0	1	0	0	0	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	510
3	2	0	0	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	465
3	3	0	0	0	2	2	1	1	2	2	1	1	0	1	0	0	5	0	0	0	3	0	0	0	515
4	2	0	0	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	455
3	3	0	0	0	3	2	1	1	2	2	1	1	2	1	1	1	3	2	0	0	0	0	0	0	510
3	3	0	0	0	3	2	0	1	2	2	1	1	2	1	1	1	3	2	0	0	3	0	0	0	540
4	2	0	0	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	480
4	3	2	0	1	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	4	1	3	3	510
2	3	0	0	1	3	2	0	1	2	2	4	4	2	4	4	3	3	1	0	0	2	0	0	0	515
2	3	0	0	1	3	2	1	1	2	2	4	4	2	4	4	3	3	1	0	0	4	0	0	0	465
2	3	0	0	0	2	2	1	1	2	2	2	2	1	1	4	4	3	4	0	0	0	0	0	0	500
2	2	3	0	1	3	2	1	1	2	0	0	3	1	0	4	5	4	5	0	0	2	1	1	2	495
4	2	3	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	530
4	2	3	0	1	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	510
4	3	0	0	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	470
4	3	0	0	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	480
2	3	2	0	1	3	2	1	1	2	1	4	4	2	4	4	3	3	1	0	0	1	0	0	0	600
3	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	5	5	0	0	1	0	0	0	520
2	3	3	0	1	3	1	1	1	2	1	1	4	4	2	5	0	0	4	0	0	3	0	0	0	535
2	1	0	0	1	2	1	0	1	2	0	3	3	2	2	4	3	3	4	0	0	3	0	0	0	425
2	2	2	0	1	0	1	1	0	0	1	4	4	1	1	1	4	4	3	0	0	1	0	0	0	405
2	2	2	0	1	0	1	0	1	1	0	4	4	1	1	1	4	4	3	0	0	0	0	0	0	510
3	3	2	0	1	2	1	1	1	2	1	1	0	0	0	0	0	5	5	0	0	3	0	0	0	475
1	1	0	0	0	0	1	0	1	2	0	3	3	2	3	0	0	2	1	0	0	4	0	0	0	455
0	1	0	0	0	2	0	0	0	2	0	5	5	5	5	1	0	0	0	0	0	2	0	0	0	520
2	1	0	0	1	3	1	0	1	2	0	3	1	0	1	2	2	5	4	0	0	2	0	0	0	525
2	3	1	0	0	2	1	0	1	1	2	3	3	2	3	3	3	3	4	0	0	2	0	0	0	535
2	3	1	0	0	2	1	1	1	2	1	3	3	2	3	3	3	3	4	0	0	2	0	0	0	412
2	1	1	0	1	0	1	0	1	1	2	4	4	1	1	1	4	4	3	0	0	2	0	0	0	575
3	3	3	0	1	3	1	1	1	2	1	2	2	0	1	1	1	1	2	0	0	1	0	0	0	525
3	3	3	0	1	3	1	0	1	1	2	2	2	0	1	1	1	1	2	0	0	0	0	0	0	430
3	1	0	0	2	0	1	0	1	1	1	3	4	4	1	4	4	3	4	0	0	3	0	0	0	400
4	2	0	0	0	0	1	1	0	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	440
4	2	0	0	0	0	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	445
3	2	0	0	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	448
3	4	1	0	1	1	2	1	1	0	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	545
3	3	3	0	2	2	1	1	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	465
0	3	1	0	1	2	1	1	1	2	1	1	0	0	1	4	3	5	1	0	0	2	0	0	0	480
0	3	1	0	0	2	1	0	1	1	2	1	0	0	1	4	3	5	1	0	0	2	1	3	1	480
1	1	0	0	1	2	1	1	1	2	2	4	5	4	3	1	1	2	1	0	0	3	0	0	0	505
2	3	2	0	1	3	2	0	1	1	2	1	0	0	1	0	3	5	1	0	0	0	0	0	0	510
2	3	1	0	0	2	1	1	1	2	1	3	3	2	2	4	3	3	4	0	0	2	0	0	0	500
2	3	1	0	0	2	1	0	1	1	2	3	3	2	2	4	3	3	4	0	0	2	0	0	0	510
2	1	3	0	1	1	1	1	1	2	1	1	4	1	2	4	4	4	1	0	0	2	0	0	0	525
4	1	0	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	415
3	3	0	0	2	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	520
1	3	0	0	1	3	1	0	1	1	1	3	1	0	4	3	5	4	0	0	0	4	0	0	0	463
1	1	0	0	1	0	1	1	1	2	0	5	4	4	5	2	2	2	3	0	0	3	0	0	0	495
4	2	1	0	0	1	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	3	0	0	0	510
3	2	0	0	1	3	2	1	1	2	0	2	1	0	1	0	0	5	2	0	0	2	0	0	0	480
4	3	2	0	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	520
4	3	2	0	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	435
0	3	1	0	0	2	2	1	1	2	2	5	4	4	5	0	0	2	3	0	0	2	0	0	0	480
2	3	0	0	0	3	2	0	1	2	2	2	1	0	0	4	4	5	5	0	0	4	0	0	0	490
2	2	1	0	1	1	1	1	1	2	0	5	4	4	4	1	1	1	3	0	0	2	0	0	0	530
4	3	1	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	465
4	3	1	0	0	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	1	1	2	510
1	3	0	0	0	2	1	0	1	2	1	2	0	0	2	0	3	4	0	0	0	2	0	0	0	490
1	2	0	0	0	2	1	0	1	2	0	4	4	4	4	0	3	2	4	0	0	1	0	0	0	530
3	3	1	0	0	3	2	1	1	2	2	2	1	0	1	2	2	2	3	0	0	2	0	0	0	405
3	2	3	0	1	3	2	1	1	2	0	3	1	4	3	4	4	2	4	0	0	4	0	0	0	472
3	2	0	0	3	3	2	1	1	1	0	1	0	0	0	5	5	5	5	0	0	4	0	0	0	480
4	2	3	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	555
4	3	1	0	0	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	485
4	2	2	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	525
2	2	0	0	1	3	2	1	1	2	0	4	4	1	1	1	3	2	4	0	0	2	0	0	0	510
4	3	0	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	407
4	3	0	0	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	410
3	3	3	0	2	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	497
3	3	3	0	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	495
2	3	0	0	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	546
2	1	2	0	1	3	1	0	1	1	0	2	2	0	2	2	1	2	0	0	0	1	0	0	0	690
2	3	0	0	1	3	1	0	1	2	2	3	2	1	1	3	3	2	4	0	0	2	0	0	0	478
4	3	0	0	0	1	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	480
1	1	0	0	1	1	2	1	1	1	2	4	4	3	3	4	4	4	4	0	0	1	0	0	0	700
4	3	3	0	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	1	3	1	475
4	3	3	0	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	1	1	0	480
1	1	0	0	2	2	0	1	1	2	1	1	1	1	1	4	5	5	5	0	0	4	0	0	0	370
1	3	0	0	1	3	2	0	1	1	2	1	2	1	2	4	4	4	4	0	0	0	0	0	0	525
2	3	0	0	0	3	2	1	1	2	2	3	2	1	1	3	3	2	4	0	0	4	0	0	0	485
2	3	0	0	0	3	2	0	1	2	2	3	2	1	1	3	3	2	4	0	0	3	0	0	0	520
4	0	0	0	1	3	1	1	1	0	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	455
1	0	0	0	0	0	1	0	1	0	2	5	4	4	5	0	0	0	2	0	0	1	0	0	0	445
4	3	0	0	0	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	445
4	1	0	0	1	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	455
3	2	2	0	1	2	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	1	0	0	0	510
2	3	1	0	0	0	1	1	1	2	1	3	3	1	2	4	3	3	3	0	0	3	0	0	0	445
2	3	0	0	0	2	1	1	1	2	2	3	2	1	3	2	2	2	2	0	0	3	0	0	0	505
1	3	0	0	2	3	2	1	1	1	1	1	1	1	1	4	5	5	5	0	0	2	1	1	0	480
3	2	0	0	2	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	4	0	0	0	470
3	2	2	0	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	435
0	1	0	0	1	1	1	0	1	2	0	5	5	4	5	1	1	1	1	0	0	4	0	0	0	400
4	1	1	0	0	0	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	460
3	3	0	0	0	2	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	475
3	3	0	0	0	2	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	485
4	2	1	0	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	510
3	1	0	0	0	1	1	0	1	1	1	3	1	1	2	3	2	2	4	0	0	2	0	0	0	490
4	2	0	0	0	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	440
2	3	0	0	1	3	2	1	1	2	1	5	4	4	4	2	0	0	3	0	0	0	1	4	4	485
2	2	0	0	1	3	2	0	1	2	0	3	1	0	2	0	0	0	0	0	0	2	0	0	0	500
3	3	1	0	1	3	1	1	1	2	1	1	0	0	0	5	5	5	4	0	0	2	0	0	0	480
3	3	2	0	1	0	1	1	1	2	1	1	0	0	0	5	5	5	5	0	0	3	0	0	0	450
3	3	2	0	1	0	1	0	1	1	2	1	0	0	0	5	5	5	5	0	0	4	0	0	0	390
1	2	1	0	1	3	2	0	1	2	0	5	5	4	5	3	2	0	4	0	0	2	0	0	0	520
4	2	3	0	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	460
3	2	3	0	1	3	1	1	1	2	0	3	1	1	2	4	3	3	4	0	0	2	1	3	2	435
2	3	0	0	0	2	1	1	1	2	1	0	3	1	0	4	5	4	5	0	0	3	0	0	0	470
3	1	0	0	2	1	1	0	1	1	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	475
1	2	0	0	2	1	1	1	1	2	0	5	4	4	4	1	0	4	1	0	0	2	0	0	0	445
4	2	2	0	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	495
2	1	0	0	1	1	1	1	1	2	0	2	4	3	2	2	2	2	0	0	0	4	0	0	0	420
2	3	2	0	1	1	2	0	1	2	2	3	2	2	1	4	3	3	3	0	0	0	1	1	2	495
2	1	0	0	1	3	2	1	1	2	2	0	4	1	1	4	4	4	4	0	0	3	0	0	0	430
3	3	0	0	2	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	460
4	3	0	0	0	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	390
1	1	0	0	0	0	1	1	1	2	1	4	4	4	3	0	0	0	1	0	0	3	0	0	0	550
3	3	3	0	1	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	485
3	2	2	0	1	3	1	1	1	2	0	1	0	0	0	5	5	5	3	0	0	1	0	0	0	480
0	1	0	0	1	2	1	0	1	2	0	5	5	4	5	2	2	3	0	0	0	3	1	1	1	470
2	3	0	0	1	1	1	0	1	1	2	1	0	0	1	5	5	5	5	0	0	1	0	0	0	577
2	3	0	0	1	1	1	1	1	2	1	1	0	0	1	5	5	5	5	0	0	2	0	0	0	510
0	3	0	0	0	3	2	1	1	2	2	5	5	5	5	0	0	2	1	0	0	1	0	0	0	495
0	3	0	0	0	3	2	0	1	2	2	5	5	5	5	0	0	2	1	0	0	3	0	0	0	480
0	2	0	0	0	3	0	1	1	2	0	5	5	5	5	1	0	1	0	0	0	4	0	0	0	560
3	3	0	0	0	1	2	1	1	2	2	1	1	0	1	4	3	4	4	0	0	3	0	0	0	445
3	3	0	0	0	1	2	0	1	2	2	1	1	0	1	4	3	4	4	0	0	0	0	0	0	510
0	3	2	0	1	3	1	1	1	2	1	4	4	4	5	1	1	1	0	0	0	3	0	0	0	440
0	3	2	0	1	3	1	0	1	1	2	4	4	4	5	1	1	1	0	0	0	2	1	3	0	525
1	3	3	0	1	3	1	0	1	1	2	5	4	4	4	1	1	1	2	0	0	1	0	0	0	440
0	3	0	0	2	0	1	1	1	1	2	5	4	4	5	1	1	0	0	0	0	1	0	0	0	390
0	3	0	0	2	0	1	0	0	2	1	5	4	4	5	1	1	0	0	0	0	1	0	0	0	535
0	3	0	0	1	3	2	1	1	2	2	5	5	5	5	0	0	0	1	0	0	3	0	0	0	555
0	2	0	0	2	3	0	1	1	2	0	4	4	4	4	3	3	2	4	0	0	2	0	0	0	560
4	3	0	0	2	3	1	1	1	2	1	1	0	0	1	4	5	5	5	0	0	3	0	0	0	535
4	3	0	0	2	3	1	0	1	1	2	1	0	0	1	4	5	5	5	0	0	3	0	0	0	535
3	3	0	0	2	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	540
3	3	0	0	2	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	490
4	3	0	0	2	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	475
3	3	0	0	1	3	1	0	1	1	2	1	0	0	0	0	0	5	5	0	0	1	0	0	0	595
2	3	0	0	0	2	0	0	1	2	2	4	4	1	1	1	3	2	4	0	0	4	0	0	0	471
2	3	2	0	1	2	1	1	1	2	1	5	4	4	4	0	0	0	3	0	0	3	0	0	0	400
4	1	0	0	2	0	1	0	1	1	1	1	0	0	0	5	5	5	5	0	0	1	0	0	0	475
2	3	3	0	1	2	2	0	1	1	2	4	4	1	2	2	1	2	3	0	0	1	0	0	0	520
0	3	2	0	1	3	2	1	1	2	2	1	0	0	1	4	3	5	1	0	0	2	1	3	0	480
0	3	2	0	1	3	2	0	1	2	2	1	0	0	1	4	3	5	1	0	0	2	0	0	0	525
2	3	3	0	1	3	1	1	1	2	1	2	2	1	1	4	4	3	4	0	0	2	0	0	0	380
2	3	3	0	1	3	1	0	1	1	2	2	2	1	1	4	4	3	4	0	0	1	0	0	0	585
4	3	3	0	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	0	0	0	0	530
4	3	3	0	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	510
2	1	0	0	1	3	1	1	1	2	0	4	4	1	2	2	1	2	3	0	0	0	0	0	0	555
0	3	3	0	1	3	2	1	1	2	1	2	2	2	2	4	4	4	5	0	0	1	0	0	0	480
0	3	3	0	1	3	2	0	1	1	2	2	2	2	2	4	4	4	5	0	0	2	0	0	0	490
3	1	0	0	0	0	1	0	1	2	1	3	1	1	2	4	3	3	4	0	0	3	0	0	0	465
4	2	2	0	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	478
2	3	3	0	1	2	0	1	1	2	1	3	3	2	2	4	3	3	4	0	0	3	0	0	0	482
2	3	3	0	1	2	0	0	0	1	2	3	3	2	2	4	3	3	4	0	0	1	1	2	1	540
4	1	0	0	1	3	1	0	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	480
4	2	3	0	1	3	1	1	1	2	0	2	4	0	0	0	0	5	5	0	0	2	0	0	0	570
4	1	0	0	1	0	1	1	1	2	0	2	4	0	0	0	0	5	5	0	0	4	0	0	0	480
4	3	0	0	1	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	490
4	3	3	0	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	1	3	1	445
2	3	3	0	1	2	2	1	1	2	1	2	2	1	2	4	4	4	5	0	0	1	0	0	0	520
3	1	0	0	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	1	3	2	595
4	3	0	0	2	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	1	0	0	0	390
1	2	0	0	1	1	1	1	1	2	0	4	4	1	3	3	4	4	4	0	0	0	0	0	0	475
1	1	0	0	0	1	0	1	0	2	2	5	4	4	5	3	3	3	0	0	0	4	0	0	0	510
3	1	0	0	1	2	1	0	1	2	2	3	1	1	2	0	0	2	1	0	0	4	0	0	0	495
0	2	0	0	1	1	2	1	1	2	0	5	5	5	5	0	0	0	0	0	0	2	0	0	0	478
3	1	2	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	505
1	2	0	0	2	2	1	1	1	2	0	5	4	4	5	1	1	3	1	0	0	4	0	0	0	485
3	1	0	0	1	2	2	0	1	2	0	2	0	0	1	4	4	4	5	0	0	0	0	0	0	465
2	3	0	0	0	3	1	1	1	2	2	2	1	0	1	0	0	5	0	0	0	4	0	0	0	413
2	3	0	0	0	3	1	0	1	2	2	2	1	0	1	0	0	5	0	0	0	4	0	0	0	450
2	0	0	0	1	0	0	0	0	0	2	2	1	0	2	3	2	4	4	0	0	0	0	0	0	675
4	3	3	0	1	2	1	1	1	2	2	1	0	0	0	5	5	5	5	0	0	4	0	0	0	445
0	3	3	0	1	2	1	1	0	2	2	5	5	5	5	0	0	0	0	0	0	4	0	0	0	585
2	1	0	0	1	3	1	1	1	2	2	5	4	3	3	2	2	2	0	0	0	2	0	0	0	530
4	3	0	0	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	435
1	3	3	0	1	3	1	1	1	2	1	5	4	4	4	1	1	1	3	0	0	0	0	0	0	390
1	3	3	0	1	3	1	0	1	1	2	5	4	4	4	1	1	1	3	0	0	1	0	0	0	415
1	3	1	0	0	3	1	0	1	1	2	4	4	4	5	0	0	0	0	0	0	1	0	0	0	513
4	2	0	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	445
0	1	0	0	0	3	1	1	1	2	0	4	4	4	3	3	3	3	0	0	0	3	1	1	0	540
1	2	0	0	2	3	1	0	1	0	2	1	0	0	1	3	5	4	4	0	0	1	0	0	0	615
1	2	0	0	2	3	1	1	1	2	0	1	0	0	1	3	5	4	4	0	0	2	0	0	0	480
0	2	0	0	2	3	2	1	1	2	0	5	4	4	5	3	3	0	0	0	0	3	0	0	0	435
3	3	2	0	1	1	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	3	0	0	0	509
1	3	0	0	0	3	1	0	1	2	2	3	1	0	2	4	3	5	4	0	0	4	0	0	0	465
1	3	0	0	0	3	1	1	1	2	2	3	1	0	2	4	3	5	4	0	0	4	0	0	0	452
4	3	1	0	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	515
